Series ID,Year,Period,Label,Value
LNS11300000,2000,M01,2000 Jan,67.3
LNS11300000,2000,M02,2000 Feb,67.3
LNS11300000,2000,M03,2000 Mar,67.3
LNS11300000,2000,M04,2000 Apr,67.3
LNS11300000,2000,M05,2000 May,67.1
LNS11300000,2000,M06,2000 Jun,67.1
LNS11300000,2000,M07,2000 Jul,66.9
LNS11300000,2000,M08,2000 Aug,66.9
LNS11300000,2000,M09,2000 Sep,66.9
LNS11300000,2000,M10,2000 Oct,66.8
LNS11300000,2000,M11,2000 Nov,66.9
LNS11300000,2000,M12,2000 Dec,67.0
LNS11300000,2001,M01,2001 Jan,67.2
LNS11300000,2001,M02,2001 Feb,67.1
LNS11300000,2001,M03,2001 Mar,67.2
LNS11300000,2001,M04,2001 Apr,66.9
LNS11300000,2001,M05,2001 May,66.7
LNS11300000,2001,M06,2001 Jun,66.7
LNS11300000,2001,M07,2001 Jul,66.8
LNS11300000,2001,M08,2001 Aug,66.5
LNS11300000,2001,M09,2001 Sep,66.8
LNS11300000,2001,M10,2001 Oct,66.7
LNS11300000,2001,M11,2001 Nov,66.7
LNS11300000,2001,M12,2001 Dec,66.7
LNS11300000,2002,M01,2002 Jan,66.5
LNS11300000,2002,M02,2002 Feb,66.8
LNS11300000,2002,M03,2002 Mar,66.6
LNS11300000,2002,M04,2002 Apr,66.7
LNS11300000,2002,M05,2002 May,66.7
LNS11300000,2002,M06,2002 Jun,66.6
LNS11300000,2002,M07,2002 Jul,66.5
LNS11300000,2002,M08,2002 Aug,66.6
LNS11300000,2002,M09,2002 Sep,66.7
LNS11300000,2002,M10,2002 Oct,66.6
LNS11300000,2002,M11,2002 Nov,66.4
LNS11300000,2002,M12,2002 Dec,66.3
LNS11300000,2003,M01,2003 Jan,66.4
LNS11300000,2003,M02,2003 Feb,66.4
LNS11300000,2003,M03,2003 Mar,66.3
LNS11300000,2003,M04,2003 Apr,66.4
LNS11300000,2003,M05,2003 May,66.4
LNS11300000,2003,M06,2003 Jun,66.5
LNS11300000,2003,M07,2003 Jul,66.2
LNS11300000,2003,M08,2003 Aug,66.1
LNS11300000,2003,M09,2003 Sep,66.1
LNS11300000,2003,M10,2003 Oct,66.1
LNS11300000,2003,M11,2003 Nov,66.1
LNS11300000,2003,M12,2003 Dec,65.9
LNS11300000,2004,M01,2004 Jan,66.1
LNS11300000,2004,M02,2004 Feb,66.0
LNS11300000,2004,M03,2004 Mar,66.0
LNS11300000,2004,M04,2004 Apr,65.9
LNS11300000,2004,M05,2004 May,66.0
LNS11300000,2004,M06,2004 Jun,66.1
LNS11300000,2004,M07,2004 Jul,66.1
LNS11300000,2004,M08,2004 Aug,66.0
LNS11300000,2004,M09,2004 Sep,65.8
LNS11300000,2004,M10,2004 Oct,65.9
LNS11300000,2004,M11,2004 Nov,66.0
LNS11300000,2004,M12,2004 Dec,65.9
LNS11300000,2005,M01,2005 Jan,65.8
LNS11300000,2005,M02,2005 Feb,65.9
LNS11300000,2005,M03,2005 Mar,65.9
LNS11300000,2005,M04,2005 Apr,66.1
LNS11300000,2005,M05,2005 May,66.1
LNS11300000,2005,M06,2005 Jun,66.1
LNS11300000,2005,M07,2005 Jul,66.1
LNS11300000,2005,M08,2005 Aug,66.2
LNS11300000,2005,M09,2005 Sep,66.1
LNS11300000,2005,M10,2005 Oct,66.1
LNS11300000,2005,M11,2005 Nov,66.0
LNS11300000,2005,M12,2005 Dec,66.0
LNS11300000,2006,M01,2006 Jan,66.0
LNS11300000,2006,M02,2006 Feb,66.1
LNS11300000,2006,M03,2006 Mar,66.2
LNS11300000,2006,M04,2006 Apr,66.1
LNS11300000,2006,M05,2006 May,66.1
LNS11300000,2006,M06,2006 Jun,66.2
LNS11300000,2006,M07,2006 Jul,66.1
LNS11300000,2006,M08,2006 Aug,66.2
LNS11300000,2006,M09,2006 Sep,66.1
LNS11300000,2006,M10,2006 Oct,66.2
LNS11300000,2006,M11,2006 Nov,66.3
LNS11300000,2006,M12,2006 Dec,66.4
LNS11300000,2007,M01,2007 Jan,66.4
LNS11300000,2007,M02,2007 Feb,66.3
LNS11300000,2007,M03,2007 Mar,66.2
LNS11300000,2007,M04,2007 Apr,65.9
LNS11300000,2007,M05,2007 May,66.0
LNS11300000,2007,M06,2007 Jun,66.0
LNS11300000,2007,M07,2007 Jul,66.0
LNS11300000,2007,M08,2007 Aug,65.8
LNS11300000,2007,M09,2007 Sep,66.0
LNS11300000,2007,M10,2007 Oct,65.8
LNS11300000,2007,M11,2007 Nov,66.0
LNS11300000,2007,M12,2007 Dec,66.0
LNS11300000,2008,M01,2008 Jan,66.2
LNS11300000,2008,M02,2008 Feb,66.0
LNS11300000,2008,M03,2008 Mar,66.1
LNS11300000,2008,M04,2008 Apr,65.9
LNS11300000,2008,M05,2008 May,66.1
LNS11300000,2008,M06,2008 Jun,66.1
LNS11300000,2008,M07,2008 Jul,66.1
LNS11300000,2008,M08,2008 Aug,66.1
LNS11300000,2008,M09,2008 Sep,66.0
LNS11300000,2008,M10,2008 Oct,66.0
LNS11300000,2008,M11,2008 Nov,65.9
LNS11300000,2008,M12,2008 Dec,65.8
LNS11300000,2009,M01,2009 Jan,65.7
LNS11300000,2009,M02,2009 Feb,65.8
LNS11300000,2009,M03,2009 Mar,65.6
LNS11300000,2009,M04,2009 Apr,65.7
LNS11300000,2009,M05,2009 May,65.7
LNS11300000,2009,M06,2009 Jun,65.7
LNS11300000,2009,M07,2009 Jul,65.5
LNS11300000,2009,M08,2009 Aug,65.4
LNS11300000,2009,M09,2009 Sep,65.1
LNS11300000,2009,M10,2009 Oct,65.0
LNS11300000,2009,M11,2009 Nov,65.0
LNS11300000,2009,M12,2009 Dec,64.6
LNS11300000,2010,M01,2010 Jan,64.8
LNS11300000,2010,M02,2010 Feb,64.9
LNS11300000,2010,M03,2010 Mar,64.9
LNS11300000,2010,M04,2010 Apr,65.2
LNS11300000,2010,M05,2010 May,64.9
LNS11300000,2010,M06,2010 Jun,64.6
LNS11300000,2010,M07,2010 Jul,64.6
LNS11300000,2010,M08,2010 Aug,64.7
LNS11300000,2010,M09,2010 Sep,64.6
LNS11300000,2010,M10,2010 Oct,64.4
LNS11300000,2010,M11,2010 Nov,64.6
LNS11300000,2010,M12,2010 Dec,64.3
LNS11300000,2011,M01,2011 Jan,64.2
LNS11300000,2011,M02,2011 Feb,64.1
LNS11300000,2011,M03,2011 Mar,64.2
LNS11300000,2011,M04,2011 Apr,64.2
LNS11300000,2011,M05,2011 May,64.1
LNS11300000,2011,M06,2011 Jun,64.0
LNS11300000,2011,M07,2011 Jul,64.0
LNS11300000,2011,M08,2011 Aug,64.1
LNS11300000,2011,M09,2011 Sep,64.2
LNS11300000,2011,M10,2011 Oct,64.1
LNS11300000,2011,M11,2011 Nov,64.1
LNS11300000,2011,M12,2011 Dec,64.0
LNS11300000,2012,M01,2012 Jan,63.7
LNS11300000,2012,M02,2012 Feb,63.8
LNS11300000,2012,M03,2012 Mar,63.8
LNS11300000,2012,M04,2012 Apr,63.7
LNS11300000,2012,M05,2012 May,63.7
LNS11300000,2012,M06,2012 Jun,63.8
LNS11300000,2012,M07,2012 Jul,63.7
LNS11300000,2012,M08,2012 Aug,63.5
LNS11300000,2012,M09,2012 Sep,63.6
LNS11300000,2012,M10,2012 Oct,63.8
LNS11300000,2012,M11,2012 Nov,63.6
LNS11300000,2012,M12,2012 Dec,63.7
LNS11300000,2013,M01,2013 Jan,63.7
LNS11300000,2013,M02,2013 Feb,63.4
LNS11300000,2013,M03,2013 Mar,63.3
LNS11300000,2013,M04,2013 Apr,63.4
LNS11300000,2013,M05,2013 May,63.4
LNS11300000,2013,M06,2013 Jun,63.4
LNS11300000,2013,M07,2013 Jul,63.3
LNS11300000,2013,M08,2013 Aug,63.3
LNS11300000,2013,M09,2013 Sep,63.2
LNS11300000,2013,M10,2013 Oct,62.8
LNS11300000,2013,M11,2013 Nov,63.0
LNS11300000,2013,M12,2013 Dec,62.9
LNS11300000,2014,M01,2014 Jan,62.9
LNS11300000,2014,M02,2014 Feb,62.9
LNS11300000,2014,M03,2014 Mar,63.1
LNS11300000,2014,M04,2014 Apr,62.8
LNS11300000,2014,M05,2014 May,62.9
LNS11300000,2014,M06,2014 Jun,62.8
LNS11300000,2014,M07,2014 Jul,62.9
LNS11300000,2014,M08,2014 Aug,62.9
LNS11300000,2014,M09,2014 Sep,62.8
LNS11300000,2014,M10,2014 Oct,62.9
LNS11300000,2014,M11,2014 Nov,62.9
LNS11300000,2014,M12,2014 Dec,62.8
LNS11300000,2015,M01,2015 Jan,62.9
LNS11300000,2015,M02,2015 Feb,62.7
LNS11300000,2015,M03,2015 Mar,62.6
LNS11300000,2015,M04,2015 Apr,62.8
LNS11300000,2015,M05,2015 May,62.9
LNS11300000,2015,M06,2015 Jun,62.7
LNS11300000,2015,M07,2015 Jul,62.6
LNS11300000,2015,M08,2015 Aug,62.6
LNS11300000,2015,M09,2015 Sep,62.4
LNS11300000,2015,M10,2015 Oct,62.5
LNS11300000,2015,M11,2015 Nov,62.5
LNS11300000,2015,M12,2015 Dec,62.7
LNS11300000,2016,M01,2016 Jan,62.7
LNS11300000,2016,M02,2016 Feb,62.8
LNS11300000,2016,M03,2016 Mar,63.0
LNS11300000,2016,M04,2016 Apr,62.9
LNS11300000,2016,M05,2016 May,62.7
LNS11300000,2016,M06,2016 Jun,62.7
LNS11300000,2016,M07,2016 Jul,62.8
LNS11300000,2016,M08,2016 Aug,62.9
LNS11300000,2016,M09,2016 Sep,62.9
LNS11300000,2016,M10,2016 Oct,62.8
LNS11300000,2016,M11,2016 Nov,62.7
LNS11300000,2016,M12,2016 Dec,62.7
LNS11300000,2017,M01,2017 Jan,62.8
LNS11300000,2017,M02,2017 Feb,62.9
LNS11300000,2017,M03,2017 Mar,62.9
LNS11300000,2017,M04,2017 Apr,63.0
LNS11300000,2017,M05,2017 May,62.8
LNS11300000,2017,M06,2017 Jun,62.8
LNS11300000,2017,M07,2017 Jul,62.9
LNS11300000,2017,M08,2017 Aug,62.9
LNS11300000,2017,M09,2017 Sep,63.1
LNS11300000,2017,M10,2017 Oct,62.7
LNS11300000,2017,M11,2017 Nov,62.7
LNS11300000,2017,M12,2017 Dec,62.7
LNS11300000,2018,M01,2018 Jan,62.7
LNS11300000,2018,M02,2018 Feb,63.0
LNS11300000,2018,M03,2018 Mar,62.9
LNS11300000,2018,M04,2018 Apr,62.9
LNS11300000,2018,M05,2018 May,62.9
LNS11300000,2018,M06,2018 Jun,63.0
LNS11300000,2018,M07,2018 Jul,63.0
LNS11300000,2018,M08,2018 Aug,62.6
LNS11300000,2018,M09,2018 Sep,62.8
LNS11300000,2018,M10,2018 Oct,62.9
LNS11300000,2018,M11,2018 Nov,62.9
LNS11300000,2018,M12,2018 Dec,63.0
LNS11300000,2019,M01,2019 Jan,63.1
LNS11300000,2019,M02,2019 Feb,63.1
LNS11300000,2019,M03,2019 Mar,63.0
LNS11300000,2019,M04,2019 Apr,62.8
LNS11300000,2019,M05,2019 May,62.9
LNS11300000,2019,M06,2019 Jun,63.0
LNS11300000,2019,M07,2019 Jul,63.1
LNS11300000,2019,M08,2019 Aug,63.1
LNS11300000,2019,M09,2019 Sep,63.2
LNS11300000,2019,M10,2019 Oct,63.3
LNS11300000,2019,M11,2019 Nov,63.3
LNS11300000,2019,M12,2019 Dec,63.3
LNS11300000,2020,M01,2020 Jan,63.3
LNS11300000,2020,M02,2020 Feb,63.3
LNS11300000,2020,M03,2020 Mar,62.6
LNS11300000,2020,M04,2020 Apr,60.1
LNS11300000,2020,M05,2020 May,60.8
LNS11300000,2020,M06,2020 Jun,61.5
LNS11300000,2020,M07,2020 Jul,61.5
LNS11300000,2020,M08,2020 Aug,61.7
LNS11300000,2020,M09,2020 Sep,61.4
LNS11300000,2020,M10,2020 Oct,61.7
LNS11300000,2020,M11,2020 Nov,61.5
LNS11300000,2020,M12,2020 Dec,61.5
LNS11300000,2021,M01,2021 Jan,61.4
LNS11300000,2021,M02,2021 Feb,61.4
LNS11300000,2021,M03,2021 Mar,61.5
LNS11300000,2021,M04,2021 Apr,61.6
LNS11300000,2021,M05,2021 May,61.6
LNS11300000,2021,M06,2021 Jun,61.7
LNS11300000,2021,M07,2021 Jul,61.8
LNS11300000,2021,M08,2021 Aug,61.7
LNS11300000,2021,M09,2021 Sep,61.7
LNS11300000,2021,M10,2021 Oct,61.8
LNS11300000,2021,M11,2021 Nov,61.9
LNS11300000,2021,M12,2021 Dec,62.0
LNS11300000,2022,M01,2022 Jan,62.2
LNS11300000,2022,M02,2022 Feb,62.3
LNS11300000,2022,M03,2022 Mar,62.4
LNS11300000,2022,M04,2022 Apr,62.2
LNS11300000,2022,M05,2022 May,62.3
LNS11300000,2022,M06,2022 Jun,62.2
LNS11300000,2022,M07,2022 Jul,62.1
LNS11300000,2022,M08,2022 Aug,62.3
LNS11300000,2022,M09,2022 Sep,62.2
LNS11300000,2022,M10,2022 Oct,62.2
LNS11300000,2022,M11,2022 Nov,62.1
LNS11300000,2022,M12,2022 Dec,62.3
LNS11300000,2023,M01,2023 Jan,62.4
LNS11300000,2023,M02,2023 Feb,62.5
LNS11300000,2023,M03,2023 Mar,62.6
LNS11300000,2023,M04,2023 Apr,62.6
LNS11300000,2023,M05,2023 May,62.6
LNS11300000,2023,M06,2023 Jun,62.6
LNS11300000,2023,M07,2023 Jul,62.6
LNS11300000,2023,M08,2023 Aug,62.8
LNS11300000,2023,M09,2023 Sep,62.7
LNS11300000,2023,M10,2023 Oct,62.6
LNS11300000,2023,M11,2023 Nov,62.8
LNS11300000,2023,M12,2023 Dec,62.5
LNS11300000,2024,M01,2024 Jan,62.5
LNS11300000,2024,M02,2024 Feb,62.6
LNS11300000,2024,M03,2024 Mar,62.7
LNS11300000,2024,M04,2024 Apr,62.6
LNS11300000,2024,M05,2024 May,62.6
LNS11300000,2024,M06,2024 Jun,62.6
LNS11300000,2024,M07,2024 Jul,62.7
LNS11300000,2024,M08,2024 Aug,62.7
LNS11300000,2024,M09,2024 Sep,62.7
LNS11300000,2024,M10,2024 Oct,62.5
LNS11300000,2024,M11,2024 Nov,62.4
LNS11300000,2024,M12,2024 Dec,62.5
LNS11300000,2025,M01,2025 Jan,62.6
LNS11300000,2025,M02,2025 Feb,62.5
LNS11300000,2025,M03,2025 Mar,62.5
LNS11300000,2025,M04,2025 Apr,62.6
LNS11300000,2025,M05,2025 May,62.4
LNS11300000,2025,M06,2025 Jun,62.3
LNS11300000,2025,M07,2025 Jul,62.2
LNS11300000,2025,M08,2025 Aug,62.3
LNS11300000,2025,M09,2025 Sep,62.5
LNS11300000,2025,M10,2025 Oct,-
LNS11300000,2025,M11,2025 Nov,62.5
LNS11300000,2025,M12,2025 Dec,62.4
LNS11300003,2000,M01,2000 Jan,67.5
LNS11300003,2000,M02,2000 Feb,67.5
LNS11300003,2000,M03,2000 Mar,67.5
LNS11300003,2000,M04,2000 Apr,67.5
LNS11300003,2000,M05,2000 May,67.2
LNS11300003,2000,M06,2000 Jun,67.3
LNS11300003,2000,M07,2000 Jul,67.1
LNS11300003,2000,M08,2000 Aug,67.2
LNS11300003,2000,M09,2000 Sep,67.1
LNS11300003,2000,M10,2000 Oct,67.0
LNS11300003,2000,M11,2000 Nov,67.0
LNS11300003,2000,M12,2000 Dec,67.3
LNS11300003,2001,M01,2001 Jan,67.4
LNS11300003,2001,M02,2001 Feb,67.4
LNS11300003,2001,M03,2001 Mar,67.4
LNS11300003,2001,M04,2001 Apr,67.1
LNS11300003,2001,M05,2001 May,66.9
LNS11300003,2001,M06,2001 Jun,66.9
LNS11300003,2001,M07,2001 Jul,66.9
LNS11300003,2001,M08,2001 Aug,66.7
LNS11300003,2001,M09,2001 Sep,66.9
LNS11300003,2001,M10,2001 Oct,67.0
LNS11300003,2001,M11,2001 Nov,67.0
LNS11300003,2001,M12,2001 Dec,67.0
LNS11300003,2002,M01,2002 Jan,66.7
LNS11300003,2002,M02,2002 Feb,67.1
LNS11300003,2002,M03,2002 Mar,66.9
LNS11300003,2002,M04,2002 Apr,66.9
LNS11300003,2002,M05,2002 May,67.0
LNS11300003,2002,M06,2002 Jun,66.8
LNS11300003,2002,M07,2002 Jul,66.9
LNS11300003,2002,M08,2002 Aug,66.9
LNS11300003,2002,M09,2002 Sep,66.9
LNS11300003,2002,M10,2002 Oct,66.8
LNS11300003,2002,M11,2002 Nov,66.6
LNS11300003,2002,M12,2002 Dec,66.5
LNS11300003,2003,M01,2003 Jan,66.6
LNS11300003,2003,M02,2003 Feb,66.7
LNS11300003,2003,M03,2003 Mar,66.6
LNS11300003,2003,M04,2003 Apr,66.7
LNS11300003,2003,M05,2003 May,66.5
LNS11300003,2003,M06,2003 Jun,66.7
LNS11300003,2003,M07,2003 Jul,66.5
LNS11300003,2003,M08,2003 Aug,66.4
LNS11300003,2003,M09,2003 Sep,66.2
LNS11300003,2003,M10,2003 Oct,66.4
LNS11300003,2003,M11,2003 Nov,66.4
LNS11300003,2003,M12,2003 Dec,66.2
LNS11300003,2004,M01,2004 Jan,66.4
LNS11300003,2004,M02,2004 Feb,66.3
LNS11300003,2004,M03,2004 Mar,66.3
LNS11300003,2004,M04,2004 Apr,66.3
LNS11300003,2004,M05,2004 May,66.3
LNS11300003,2004,M06,2004 Jun,66.4
LNS11300003,2004,M07,2004 Jul,66.4
LNS11300003,2004,M08,2004 Aug,66.3
LNS11300003,2004,M09,2004 Sep,66.1
LNS11300003,2004,M10,2004 Oct,66.2
LNS11300003,2004,M11,2004 Nov,66.3
LNS11300003,2004,M12,2004 Dec,66.2
LNS11300003,2005,M01,2005 Jan,66.2
LNS11300003,2005,M02,2005 Feb,66.3
LNS11300003,2005,M03,2005 Mar,66.2
LNS11300003,2005,M04,2005 Apr,66.3
LNS11300003,2005,M05,2005 May,66.4
LNS11300003,2005,M06,2005 Jun,66.2
LNS11300003,2005,M07,2005 Jul,66.3
LNS11300003,2005,M08,2005 Aug,66.4
LNS11300003,2005,M09,2005 Sep,66.4
LNS11300003,2005,M10,2005 Oct,66.3
LNS11300003,2005,M11,2005 Nov,66.3
LNS11300003,2005,M12,2005 Dec,66.3
LNS11300003,2006,M01,2006 Jan,66.5
LNS11300003,2006,M02,2006 Feb,66.4
LNS11300003,2006,M03,2006 Mar,66.4
LNS11300003,2006,M04,2006 Apr,66.4
LNS11300003,2006,M05,2006 May,66.4
LNS11300003,2006,M06,2006 Jun,66.5
LNS11300003,2006,M07,2006 Jul,66.5
LNS11300003,2006,M08,2006 Aug,66.6
LNS11300003,2006,M09,2006 Sep,66.3
LNS11300003,2006,M10,2006 Oct,66.5
LNS11300003,2006,M11,2006 Nov,66.5
LNS11300003,2006,M12,2006 Dec,66.7
LNS11300003,2007,M01,2007 Jan,66.7
LNS11300003,2007,M02,2007 Feb,66.6
LNS11300003,2007,M03,2007 Mar,66.6
LNS11300003,2007,M04,2007 Apr,66.2
LNS11300003,2007,M05,2007 May,66.3
LNS11300003,2007,M06,2007 Jun,66.4
LNS11300003,2007,M07,2007 Jul,66.3
LNS11300003,2007,M08,2007 Aug,66.1
LNS11300003,2007,M09,2007 Sep,66.3
LNS11300003,2007,M10,2007 Oct,66.2
LNS11300003,2007,M11,2007 Nov,66.4
LNS11300003,2007,M12,2007 Dec,66.4
LNS11300003,2008,M01,2008 Jan,66.5
LNS11300003,2008,M02,2008 Feb,66.3
LNS11300003,2008,M03,2008 Mar,66.3
LNS11300003,2008,M04,2008 Apr,66.1
LNS11300003,2008,M05,2008 May,66.4
LNS11300003,2008,M06,2008 Jun,66.4
LNS11300003,2008,M07,2008 Jul,66.4
LNS11300003,2008,M08,2008 Aug,66.3
LNS11300003,2008,M09,2008 Sep,66.2
LNS11300003,2008,M10,2008 Oct,66.4
LNS11300003,2008,M11,2008 Nov,66.2
LNS11300003,2008,M12,2008 Dec,66.1
LNS11300003,2009,M01,2009 Jan,66.1
LNS11300003,2009,M02,2009 Feb,66.2
LNS11300003,2009,M03,2009 Mar,66.0
LNS11300003,2009,M04,2009 Apr,66.1
LNS11300003,2009,M05,2009 May,66.2
LNS11300003,2009,M06,2009 Jun,66.1
LNS11300003,2009,M07,2009 Jul,65.9
LNS11300003,2009,M08,2009 Aug,65.9
LNS11300003,2009,M09,2009 Sep,65.5
LNS11300003,2009,M10,2009 Oct,65.5
LNS11300003,2009,M11,2009 Nov,65.4
LNS11300003,2009,M12,2009 Dec,65.1
LNS11300003,2010,M01,2010 Jan,65.3
LNS11300003,2010,M02,2010 Feb,65.3
LNS11300003,2010,M03,2010 Mar,65.3
LNS11300003,2010,M04,2010 Apr,65.6
LNS11300003,2010,M05,2010 May,65.3
LNS11300003,2010,M06,2010 Jun,65.1
LNS11300003,2010,M07,2010 Jul,65.1
LNS11300003,2010,M08,2010 Aug,65.2
LNS11300003,2010,M09,2010 Sep,65.0
LNS11300003,2010,M10,2010 Oct,64.8
LNS11300003,2010,M11,2010 Nov,64.8
LNS11300003,2010,M12,2010 Dec,64.7
LNS11300003,2011,M01,2011 Jan,64.6
LNS11300003,2011,M02,2011 Feb,64.5
LNS11300003,2011,M03,2011 Mar,64.6
LNS11300003,2011,M04,2011 Apr,64.7
LNS11300003,2011,M05,2011 May,64.6
LNS11300003,2011,M06,2011 Jun,64.5
LNS11300003,2011,M07,2011 Jul,64.5
LNS11300003,2011,M08,2011 Aug,64.5
LNS11300003,2011,M09,2011 Sep,64.5
LNS11300003,2011,M10,2011 Oct,64.5
LNS11300003,2011,M11,2011 Nov,64.4
LNS11300003,2011,M12,2011 Dec,64.3
LNS11300003,2012,M01,2012 Jan,64.2
LNS11300003,2012,M02,2012 Feb,64.2
LNS11300003,2012,M03,2012 Mar,64.1
LNS11300003,2012,M04,2012 Apr,64.0
LNS11300003,2012,M05,2012 May,64.1
LNS11300003,2012,M06,2012 Jun,64.1
LNS11300003,2012,M07,2012 Jul,63.9
LNS11300003,2012,M08,2012 Aug,63.8
LNS11300003,2012,M09,2012 Sep,64.0
LNS11300003,2012,M10,2012 Oct,64.0
LNS11300003,2012,M11,2012 Nov,63.8
LNS11300003,2012,M12,2012 Dec,63.9
LNS11300003,2013,M01,2013 Jan,63.9
LNS11300003,2013,M02,2013 Feb,63.6
LNS11300003,2013,M03,2013 Mar,63.5
LNS11300003,2013,M04,2013 Apr,63.7
LNS11300003,2013,M05,2013 May,63.7
LNS11300003,2013,M06,2013 Jun,63.7
LNS11300003,2013,M07,2013 Jul,63.6
LNS11300003,2013,M08,2013 Aug,63.5
LNS11300003,2013,M09,2013 Sep,63.4
LNS11300003,2013,M10,2013 Oct,63.0
LNS11300003,2013,M11,2013 Nov,63.3
LNS11300003,2013,M12,2013 Dec,63.2
LNS11300003,2014,M01,2014 Jan,63.2
LNS11300003,2014,M02,2014 Feb,63.2
LNS11300003,2014,M03,2014 Mar,63.3
LNS11300003,2014,M04,2014 Apr,63.0
LNS11300003,2014,M05,2014 May,63.1
LNS11300003,2014,M06,2014 Jun,63.1
LNS11300003,2014,M07,2014 Jul,63.0
LNS11300003,2014,M08,2014 Aug,63.1
LNS11300003,2014,M09,2014 Sep,63.0
LNS11300003,2014,M10,2014 Oct,63.0
LNS11300003,2014,M11,2014 Nov,63.1
LNS11300003,2014,M12,2014 Dec,62.9
LNS11300003,2015,M01,2015 Jan,63.1
LNS11300003,2015,M02,2015 Feb,62.9
LNS11300003,2015,M03,2015 Mar,62.8
LNS11300003,2015,M04,2015 Apr,62.8
LNS11300003,2015,M05,2015 May,63.0
LNS11300003,2015,M06,2015 Jun,62.8
LNS11300003,2015,M07,2015 Jul,62.7
LNS11300003,2015,M08,2015 Aug,62.7
LNS11300003,2015,M09,2015 Sep,62.5
LNS11300003,2015,M10,2015 Oct,62.6
LNS11300003,2015,M11,2015 Nov,62.7
LNS11300003,2015,M12,2015 Dec,62.8
LNS11300003,2016,M01,2016 Jan,62.9
LNS11300003,2016,M02,2016 Feb,63.0
LNS11300003,2016,M03,2016 Mar,63.1
LNS11300003,2016,M04,2016 Apr,63.1
LNS11300003,2016,M05,2016 May,62.9
LNS11300003,2016,M06,2016 Jun,62.9
LNS11300003,2016,M07,2016 Jul,62.9
LNS11300003,2016,M08,2016 Aug,63.0
LNS11300003,2016,M09,2016 Sep,62.9
LNS11300003,2016,M10,2016 Oct,62.8
LNS11300003,2016,M11,2016 Nov,62.7
LNS11300003,2016,M12,2016 Dec,62.6
LNS11300003,2017,M01,2017 Jan,62.8
LNS11300003,2017,M02,2017 Feb,62.8
LNS11300003,2017,M03,2017 Mar,62.9
LNS11300003,2017,M04,2017 Apr,62.9
LNS11300003,2017,M05,2017 May,62.8
LNS11300003,2017,M06,2017 Jun,62.8
LNS11300003,2017,M07,2017 Jul,62.9
LNS11300003,2017,M08,2017 Aug,62.9
LNS11300003,2017,M09,2017 Sep,63.0
LNS11300003,2017,M10,2017 Oct,62.6
LNS11300003,2017,M11,2017 Nov,62.7
LNS11300003,2017,M12,2017 Dec,62.7
LNS11300003,2018,M01,2018 Jan,62.7
LNS11300003,2018,M02,2018 Feb,63.0
LNS11300003,2018,M03,2018 Mar,62.8
LNS11300003,2018,M04,2018 Apr,62.9
LNS11300003,2018,M05,2018 May,62.9
LNS11300003,2018,M06,2018 Jun,62.9
LNS11300003,2018,M07,2018 Jul,62.9
LNS11300003,2018,M08,2018 Aug,62.6
LNS11300003,2018,M09,2018 Sep,62.6
LNS11300003,2018,M10,2018 Oct,62.8
LNS11300003,2018,M11,2018 Nov,62.9
LNS11300003,2018,M12,2018 Dec,63.0
LNS11300003,2019,M01,2019 Jan,63.0
LNS11300003,2019,M02,2019 Feb,63.0
LNS11300003,2019,M03,2019 Mar,63.0
LNS11300003,2019,M04,2019 Apr,62.8
LNS11300003,2019,M05,2019 May,62.9
LNS11300003,2019,M06,2019 Jun,63.0
LNS11300003,2019,M07,2019 Jul,63.0
LNS11300003,2019,M08,2019 Aug,63.1
LNS11300003,2019,M09,2019 Sep,63.1
LNS11300003,2019,M10,2019 Oct,63.2
LNS11300003,2019,M11,2019 Nov,63.2
LNS11300003,2019,M12,2019 Dec,63.2
LNS11300003,2020,M01,2020 Jan,63.3
LNS11300003,2020,M02,2020 Feb,63.2
LNS11300003,2020,M03,2020 Mar,62.6
LNS11300003,2020,M04,2020 Apr,60.2
LNS11300003,2020,M05,2020 May,61.0
LNS11300003,2020,M06,2020 Jun,61.7
