Series ID,Year,Period,Label,Value
LNU01300000,1952,M07,1952 Jul,59.7
LNU01300000,1952,M08,1952 Aug,59.6
LNU01300000,1952,M09,1952 Sep,59.6
LNU01300000,1952,M10,1952 Oct,59.2
LNU01300000,1952,M11,1952 Nov,59.6
LNU01300000,1952,M12,1952 Dec,58.9
LNU01300000,1953,M01,1953 Jan,58.4
LNU01300000,1953,M02,1953 Feb,58.3
LNU01300000,1953,M03,1953 Mar,58.7
LNU01300000,1953,M04,1953 Apr,58.5
LNU01300000,1953,M05,1953 May,58.6
LNU01300000,1953,M06,1953 Jun,59.7
LNU01300000,1953,M07,1953 Jul,59.7
LNU01300000,1953,M08,1953 Aug,59.5
LNU01300000,1953,M09,1953 Sep,58.9
LNU01300000,1953,M10,1953 Oct,59.0
LNU01300000,1953,M11,1953 Nov,58.9
LNU01300000,1953,M12,1953 Dec,58.0
LNU01300000,1954,M01,1954 Jan,57.7
LNU01300000,1954,M02,1954 Feb,58.4
LNU01300000,1954,M03,1954 Mar,58.5
LNU01300000,1954,M04,1954 Apr,58.6
LNU01300000,1954,M05,1954 May,58.9
LNU01300000,1954,M06,1954 Jun,59.3
LNU01300000,1954,M07,1954 Jul,59.3
LNU01300000,1954,M08,1954 Aug,59.3
LNU01300000,1954,M09,1954 Sep,59.3
LNU01300000,1954,M10,1954 Oct,59.0
LNU01300000,1954,M11,1954 Nov,58.8
LNU01300000,1954,M12,1954 Dec,57.9
LNU01300000,1955,M01,1955 Jan,57.8
LNU01300000,1955,M02,1955 Feb,57.7
LNU01300000,1955,M03,1955 Mar,57.8
LNU01300000,1955,M04,1955 Apr,58.5
LNU01300000,1955,M05,1955 May,58.9
LNU01300000,1955,M06,1955 Jun,59.7
LNU01300000,1955,M07,1955 Jul,60.3
LNU01300000,1955,M08,1955 Aug,60.4
LNU01300000,1955,M09,1955 Sep,60.0
LNU01300000,1955,M10,1955 Oct,60.3
LNU01300000,1955,M11,1955 Nov,60.2
LNU01300000,1955,M12,1955 Dec,59.7
LNU01300000,1956,M01,1956 Jan,59.0
LNU01300000,1956,M02,1956 Feb,58.7
LNU01300000,1956,M03,1956 Mar,59.0
LNU01300000,1956,M04,1956 Apr,59.4
LNU01300000,1956,M05,1956 May,60.3
LNU01300000,1956,M06,1956 Jun,61.2
LNU01300000,1956,M07,1956 Jul,61.2
LNU01300000,1956,M08,1956 Aug,60.8
LNU01300000,1956,M09,1956 Sep,60.3
LNU01300000,1956,M10,1956 Oct,60.3
LNU01300000,1956,M11,1956 Nov,60.0
LNU01300000,1956,M12,1956 Dec,59.4
LNU01300000,1957,M01,1957 Jan,58.4
LNU01300000,1957,M02,1957 Feb,58.7
LNU01300000,1957,M03,1957 Mar,59.0
LNU01300000,1957,M04,1957 Apr,59.1
LNU01300000,1957,M05,1957 May,59.7
LNU01300000,1957,M06,1957 Jun,60.9
LNU01300000,1957,M07,1957 Jul,61.0
LNU01300000,1957,M08,1957 Aug,60.1
LNU01300000,1957,M09,1957 Sep,59.7
LNU01300000,1957,M10,1957 Oct,60.0
LNU01300000,1957,M11,1957 Nov,59.6
LNU01300000,1957,M12,1957 Dec,59.2
LNU01300000,1958,M01,1958 Jan,58.3
LNU01300000,1958,M02,1958 Feb,58.6
LNU01300000,1958,M03,1958 Mar,58.9
LNU01300000,1958,M04,1958 Apr,59.2
LNU01300000,1958,M05,1958 May,59.8
LNU01300000,1958,M06,1958 Jun,60.6
LNU01300000,1958,M07,1958 Jul,60.6
LNU01300000,1958,M08,1958 Aug,60.3
LNU01300000,1958,M09,1958 Sep,59.5
LNU01300000,1958,M10,1958 Oct,59.8
LNU01300000,1958,M11,1958 Nov,59.2
LNU01300000,1958,M12,1958 Dec,58.8
LNU01300000,1959,M01,1959 Jan,58.2
LNU01300000,1959,M02,1959 Feb,58.2
LNU01300000,1959,M03,1959 Mar,58.7
LNU01300000,1959,M04,1959 Apr,59.0
LNU01300000,1959,M05,1959 May,59.4
LNU01300000,1959,M06,1959 Jun,60.5
LNU01300000,1959,M07,1959 Jul,60.5
LNU01300000,1959,M08,1959 Aug,59.9
LNU01300000,1959,M09,1959 Sep,59.3
LNU01300000,1959,M10,1959 Oct,59.7
LNU01300000,1959,M11,1959 Nov,59.1
LNU01300000,1959,M12,1959 Dec,59.0
LNU01300000,1960,M01,1960 Jan,57.9
LNU01300000,1960,M02,1960 Feb,58.1
LNU01300000,1960,M03,1960 Mar,58.0
LNU01300000,1960,M04,1960 Apr,59.1
LNU01300000,1960,M05,1960 May,59.6
LNU01300000,1960,M06,1960 Jun,61.0
LNU01300000,1960,M07,1960 Jul,60.6
LNU01300000,1960,M08,1960 Aug,60.2
LNU01300000,1960,M09,1960 Sep,59.7
LNU01300000,1960,M10,1960 Oct,59.6
LNU01300000,1960,M11,1960 Nov,59.7
LNU01300000,1960,M12,1960 Dec,59.1
LNU01300000,1961,M01,1961 Jan,58.5
LNU01300000,1961,M02,1961 Feb,58.8
LNU01300000,1961,M03,1961 Mar,59.2
LNU01300000,1961,M04,1961 Apr,58.9
LNU01300000,1961,M05,1961 May,59.4
LNU01300000,1961,M06,1961 Jun,61.0
LNU01300000,1961,M07,1961 Jul,60.5
LNU01300000,1961,M08,1961 Aug,60.1
LNU01300000,1961,M09,1961 Sep,58.8
LNU01300000,1961,M10,1961 Oct,59.3
LNU01300000,1961,M11,1961 Nov,59.0
LNU01300000,1961,M12,1961 Dec,58.4
LNU01300000,1962,M01,1962 Jan,57.7
LNU01300000,1962,M02,1962 Feb,58.1
LNU01300000,1962,M03,1962 Mar,58.4
LNU01300000,1962,M04,1962 Apr,58.3
LNU01300000,1962,M05,1962 May,59.0
LNU01300000,1962,M06,1962 Jun,60.1
LNU01300000,1962,M07,1962 Jul,59.7
LNU01300000,1962,M08,1962 Aug,59.8
LNU01300000,1962,M09,1962 Sep,58.9
LNU01300000,1962,M10,1962 Oct,58.8
LNU01300000,1962,M11,1962 Nov,58.5
LNU01300000,1962,M12,1962 Dec,58.0
LNU01300000,1963,M01,1963 Jan,57.5
LNU01300000,1963,M02,1963 Feb,57.9
LNU01300000,1963,M03,1963 Mar,58.1
LNU01300000,1963,M04,1963 Apr,58.4
LNU01300000,1963,M05,1963 May,58.9
LNU01300000,1963,M06,1963 Jun,60.0
LNU01300000,1963,M07,1963 Jul,59.9
LNU01300000,1963,M08,1963 Aug,59.4
LNU01300000,1963,M09,1963 Sep,58.7
LNU01300000,1963,M10,1963 Oct,58.8
LNU01300000,1963,M11,1963 Nov,58.7
LNU01300000,1963,M12,1963 Dec,58.0
LNU01300000,1964,M01,1964 Jan,57.5
LNU01300000,1964,M02,1964 Feb,57.9
LNU01300000,1964,M03,1964 Mar,58.1
LNU01300000,1964,M04,1964 Apr,58.7
LNU01300000,1964,M05,1964 May,59.2
LNU01300000,1964,M06,1964 Jun,60.2
LNU01300000,1964,M07,1964 Jul,59.8
LNU01300000,1964,M08,1964 Aug,59.5
LNU01300000,1964,M09,1964 Sep,58.5
LNU01300000,1964,M10,1964 Oct,58.6
LNU01300000,1964,M11,1964 Nov,58.4
LNU01300000,1964,M12,1964 Dec,58.1
LNU01300000,1965,M01,1965 Jan,57.4
LNU01300000,1965,M02,1965 Feb,57.9
LNU01300000,1965,M03,1965 Mar,58.0
LNU01300000,1965,M04,1965 Apr,58.4
LNU01300000,1965,M05,1965 May,59.0
LNU01300000,1965,M06,1965 Jun,60.3
LNU01300000,1965,M07,1965 Jul,60.5
LNU01300000,1965,M08,1965 Aug,59.8
LNU01300000,1965,M09,1965 Sep,58.5
LNU01300000,1965,M10,1965 Oct,58.9
LNU01300000,1965,M11,1965 Nov,58.7
LNU01300000,1965,M12,1965 Dec,58.6
LNU01300000,1966,M01,1966 Jan,57.8
LNU01300000,1966,M02,1966 Feb,57.9
LNU01300000,1966,M03,1966 Mar,58.0
LNU01300000,1966,M04,1966 Apr,58.6
LNU01300000,1966,M05,1966 May,59.0
LNU01300000,1966,M06,1966 Jun,60.7
LNU01300000,1966,M07,1966 Jul,60.7
LNU01300000,1966,M08,1966 Aug,60.4
LNU01300000,1966,M09,1966 Sep,59.0
LNU01300000,1966,M10,1966 Oct,59.3
LNU01300000,1966,M11,1966 Nov,59.5
LNU01300000,1966,M12,1966 Dec,59.2
LNU01300000,1967,M01,1967 Jan,58.4
LNU01300000,1967,M02,1967 Feb,58.7
LNU01300000,1967,M03,1967 Mar,58.5
LNU01300000,1967,M04,1967 Apr,58.8
LNU01300000,1967,M05,1967 May,58.8
LNU01300000,1967,M06,1967 Jun,60.9
LNU01300000,1967,M07,1967 Jul,61.2
LNU01300000,1967,M08,1967 Aug,60.8
LNU01300000,1967,M09,1967 Sep,59.5
LNU01300000,1967,M10,1967 Oct,59.8
LNU01300000,1967,M11,1967 Nov,59.7
LNU01300000,1967,M12,1967 Dec,59.6
LNU01300000,1968,M01,1968 Jan,58.2
LNU01300000,1968,M02,1968 Feb,59.0
LNU01300000,1968,M03,1968 Mar,58.9
LNU01300000,1968,M04,1968 Apr,59.0
LNU01300000,1968,M05,1968 May,59.4
LNU01300000,1968,M06,1968 Jun,61.3
LNU01300000,1968,M07,1968 Jul,61.3
LNU01300000,1968,M08,1968 Aug,60.6
LNU01300000,1968,M09,1968 Sep,59.3
LNU01300000,1968,M10,1968 Oct,59.5
LNU01300000,1968,M11,1968 Nov,59.6
LNU01300000,1968,M12,1968 Dec,59.4
LNU01300000,1969,M01,1969 Jan,58.7
LNU01300000,1969,M02,1969 Feb,59.3
LNU01300000,1969,M03,1969 Mar,59.3
LNU01300000,1969,M04,1969 Apr,59.5
LNU01300000,1969,M05,1969 May,59.4
LNU01300000,1969,M06,1969 Jun,61.4
LNU01300000,1969,M07,1969 Jul,61.6
LNU01300000,1969,M08,1969 Aug,61.3
LNU01300000,1969,M09,1969 Sep,60.1
LNU01300000,1969,M10,1969 Oct,60.4
LNU01300000,1969,M11,1969 Nov,60.2
LNU01300000,1969,M12,1969 Dec,60.1
LNU01300000,1970,M01,1970 Jan,59.5
LNU01300000,1970,M02,1970 Feb,59.8
LNU01300000,1970,M03,1970 Mar,60.0
LNU01300000,1970,M04,1970 Apr,60.1
LNU01300000,1970,M05,1970 May,59.8
LNU01300000,1970,M06,1970 Jun,61.4
LNU01300000,1970,M07,1970 Jul,61.9
LNU01300000,1970,M08,1970 Aug,61.2
LNU01300000,1970,M09,1970 Sep,60.0
LNU01300000,1970,M10,1970 Oct,60.4
LNU01300000,1970,M11,1970 Nov,60.4
LNU01300000,1970,M12,1970 Dec,60.1
LNU01300000,1971,M01,1971 Jan,59.7
LNU01300000,1971,M02,1971 Feb,59.6
LNU01300000,1971,M03,1971 Mar,59.5
LNU01300000,1971,M04,1971 Apr,59.6
LNU01300000,1971,M05,1971 May,59.6
LNU01300000,1971,M06,1971 Jun,60.8
LNU01300000,1971,M07,1971 Jul,61.5
LNU01300000,1971,M08,1971 Aug,61.2
LNU01300000,1971,M09,1971 Sep,60.0
LNU01300000,1971,M10,1971 Oct,60.2
LNU01300000,1971,M11,1971 Nov,60.4
LNU01300000,1971,M12,1971 Dec,60.2
LNU01300000,1972,M01,1972 Jan,59.5
LNU01300000,1972,M02,1972 Feb,59.6
LNU01300000,1972,M03,1972 Mar,59.9
LNU01300000,1972,M04,1972 Apr,59.8
LNU01300000,1972,M05,1972 May,59.8
LNU01300000,1972,M06,1972 Jun,61.5
LNU01300000,1972,M07,1972 Jul,61.8
LNU01300000,1972,M08,1972 Aug,61.5
LNU01300000,1972,M09,1972 Sep,60.3
LNU01300000,1972,M10,1972 Oct,60.5
LNU01300000,1972,M11,1972 Nov,60.3
LNU01300000,1972,M12,1972 Dec,60.2
LNU01300000,1973,M01,1973 Jan,59.2
LNU01300000,1973,M02,1973 Feb,59.8
LNU01300000,1973,M03,1973 Mar,60.2
LNU01300000,1973,M04,1973 Apr,60.2
LNU01300000,1973,M05,1973 May,60.1
LNU01300000,1973,M06,1973 Jun,62.0
LNU01300000,1973,M07,1973 Jul,62.3
LNU01300000,1973,M08,1973 Aug,61.6
LNU01300000,1973,M09,1973 Sep,60.8
LNU01300000,1973,M10,1973 Oct,61.2
LNU01300000,1973,M11,1973 Nov,61.2
LNU01300000,1973,M12,1973 Dec,61.0
LNU01300000,1974,M01,1974 Jan,60.5
LNU01300000,1974,M02,1974 Feb,60.6
LNU01300000,1974,M03,1974 Mar,60.6
LNU01300000,1974,M04,1974 Apr,60.5
LNU01300000,1974,M05,1974 May,60.7
LNU01300000,1974,M06,1974 Jun,62.3
LNU01300000,1974,M07,1974 Jul,62.7
LNU01300000,1974,M08,1974 Aug,62.1
LNU01300000,1974,M09,1974 Sep,61.3
LNU01300000,1974,M10,1974 Oct,61.5
LNU01300000,1974,M11,1974 Nov,61.2
LNU01300000,1974,M12,1974 Dec,61.0
LNU01300000,1975,M01,1975 Jan,60.8
LNU01300000,1975,M02,1975 Feb,60.5
LNU01300000,1975,M03,1975 Mar,60.7
LNU01300000,1975,M04,1975 Apr,60.7
LNU01300000,1975,M05,1975 May,60.8
LNU01300000,1975,M06,1975 Jun,62.2
LNU01300000,1975,M07,1975 Jul,62.7
LNU01300000,1975,M08,1975 Aug,62.2
LNU01300000,1975,M09,1975 Sep,61.1
LNU01300000,1975,M10,1975 Oct,61.3
LNU01300000,1975,M11,1975 Nov,60.9
LNU01300000,1975,M12,1975 Dec,60.8
LNU01300000,1976,M01,1976 Jan,60.7
LNU01300000,1976,M02,1976 Feb,60.7
LNU01300000,1976,M03,1976 Mar,60.8
LNU01300000,1976,M04,1976 Apr,60.9
LNU01300000,1976,M05,1976 May,60.9
LNU01300000,1976,M06,1976 Jun,62.5
LNU01300000,1976,M07,1976 Jul,63.1
LNU01300000,1976,M08,1976 Aug,62.7
LNU01300000,1976,M09,1976 Sep,61.5
LNU01300000,1976,M10,1976 Oct,61.8
LNU01300000,1976,M11,1976 Nov,61.8
LNU01300000,1976,M12,1976 Dec,61.6
LNU01300000,1977,M01,1977 Jan,61.0
LNU01300000,1977,M02,1977 Feb,61.3
LNU01300000,1977,M03,1977 Mar,61.5
LNU01300000,1977,M04,1977 Apr,61.5
LNU01300000,1977,M05,1977 May,61.6
LNU01300000,1977,M06,1977 Jun,63.4
LNU01300000,1977,M07,1977 Jul,63.4
LNU01300000,1977,M08,1977 Aug,63.2
LNU01300000,1977,M09,1977 Sep,62.2
LNU01300000,1977,M10,1977 Oct,62.6
LNU01300000,1977,M11,1977 Nov,62.8
LNU01300000,1977,M12,1977 Dec,62.5
LNU01300000,1978,M01,1978 Jan,62.1
LNU01300000,1978,M02,1978 Feb,62.0
LNU01300000,1978,M03,1978 Mar,62.2
LNU01300000,1978,M04,1978 Apr,62.4
LNU01300000,1978,M05,1978 May,62.6
LNU01300000,1978,M06,1978 Jun,64.3
LNU01300000,1978,M07,1978 Jul,64.5
LNU01300000,1978,M08,1978 Aug,64.1
LNU01300000,1978,M09,1978 Sep,63.2
LNU01300000,1978,M10,1978 Oct,63.6
LNU01300000,1978,M11,1978 Nov,63.5
LNU01300000,1978,M12,1978 Dec,63.4
LNU01300000,1979,M01,1979 Jan,62.9
LNU01300000,1979,M02,1979 Feb,63.0
LNU01300000,1979,M03,1979 Mar,63.2
LNU01300000,1979,M04,1979 Apr,62.9
LNU01300000,1979,M05,1979 May,62.9
LNU01300000,1979,M06,1979 Jun,64.5
LNU01300000,1979,M07,1979 Jul,64.9
LNU01300000,1979,M08,1979 Aug,64.5
LNU01300000,1979,M09,1979 Sep,63.8
LNU01300000,1979,M10,1979 Oct,64.0
LNU01300000,1979,M11,1979 Nov,63.8
LNU01300000,1979,M12,1979 Dec,63.8
LNU01300000,1980,M01,1980 Jan,63.3
LNU01300000,1980,M02,1980 Feb,63.2
LNU01300000,1980,M03,1980 Mar,63.2
LNU01300000,1980,M04,1980 Apr,63.2
LNU01300000,1980,M05,1980 May,63.5
LNU01300000,1980,M06,1980 Jun,64.6
LNU01300000,1980,M07,1980 Jul,65.1
LNU01300000,1980,M08,1980 Aug,64.5
LNU01300000,1980,M09,1980 Sep,63.6
LNU01300000,1980,M10,1980 Oct,63.9
LNU01300000,1980,M11,1980 Nov,63.7
LNU01300000,1980,M12,1980 Dec,63.4
LNU01300000,1981,M01,1981 Jan,63.2
LNU01300000,1981,M02,1981 Feb,63.2
LNU01300000,1981,M03,1981 Mar,63.5
LNU01300000,1981,M04,1981 Apr,63.6
LNU01300000,1981,M05,1981 May,63.9
LNU01300000,1981,M06,1981 Jun,64.6
LNU01300000,1981,M07,1981 Jul,65.0
LNU01300000,1981,M08,1981 Aug,64.6
LNU01300000,1981,M09,1981 Sep,63.5
LNU01300000,1981,M10,1981 Oct,64.0
LNU01300000,1981,M11,1981 Nov,63.8
LNU01300000,1981,M12,1981 Dec,63.4
LNU01300000,1982,M01,1982 Jan,63.0
LNU01300000,1982,M02,1982 Feb,63.2
LNU01300000,1982,M03,1982 Mar,63.4
LNU01300000,1982,M04,1982 Apr,63.3
LNU01300000,1982,M05,1982 May,63.9
LNU01300000,1982,M06,1982 Jun,64.8
LNU01300000,1982,M07,1982 Jul,65.3
LNU01300000,1982,M08,1982 Aug,64.9
LNU01300000,1982,M09,1982 Sep,64.0
LNU01300000,1982,M10,1982 Oct,64.1
LNU01300000,1982,M11,1982 Nov,64.1
LNU01300000,1982,M12,1982 Dec,63.8
LNU01300000,1983,M01,1983 Jan,63.3
LNU01300000,1983,M02,1983 Feb,63.2
LNU01300000,1983,M03,1983 Mar,63.3
LNU01300000,1983,M04,1983 Apr,63.2
LNU01300000,1983,M05,1983 May,63.4
LNU01300000,1983,M06,1983 Jun,65.1
LNU01300000,1983,M07,1983 Jul,65.4
LNU01300000,1983,M08,1983 Aug,65.1
LNU01300000,1983,M09,1983 Sep,64.3
LNU01300000,1983,M10,1983 Oct,64.1
LNU01300000,1983,M11,1983 Nov,64.1
LNU01300000,1983,M12,1983 Dec,63.8
LNU01300000,1984,M01,1984 Jan,63.3
LNU01300000,1984,M02,1984 Feb,63.4
LNU01300000,1984,M03,1984 Mar,63.6
LNU01300000,1984,M04,1984 Apr,63.7
LNU01300000,1984,M05,1984 May,64.3
LNU01300000,1984,M06,1984 Jun,65.5
LNU01300000,1984,M07,1984 Jul,65.9
LNU01300000,1984,M08,1984 Aug,65.2
LNU01300000,1984,M09,1984 Sep,64.4
LNU01300000,1984,M10,1984 Oct,64.6
LNU01300000,1984,M11,1984 Nov,64.4
LNU01300000,1984,M12,1984 Dec,64.3
LNU01300000,1985,M01,1985 Jan,64.0
LNU01300000,1985,M02,1985 Feb,64.0
LNU01300000,1985,M03,1985 Mar,64.4
LNU01300000,1985,M04,1985 Apr,64.3
LNU01300000,1985,M05,1985 May,64.6
LNU01300000,1985,M06,1985 Jun,65.5
LNU01300000,1985,M07,1985 Jul,65.9
LNU01300000,1985,M08,1985 Aug,65.4
LNU01300000,1985,M09,1985 Sep,64.9
LNU01300000,1985,M10,1985 Oct,65.1
LNU01300000,1985,M11,1985 Nov,64.9
LNU01300000,1985,M12,1985 Dec,64.6
LNU01300000,1986,M01,1986 Jan,64.2
LNU01300000,1986,M02,1986 Feb,64.4
LNU01300000,1986,M03,1986 Mar,64.6
LNU01300000,1986,M04,1986 Apr,64.6
LNU01300000,1986,M05,1986 May,65.0
LNU01300000,1986,M06,1986 Jun,66.3
LNU01300000,1986,M07,1986 Jul,66.6
LNU01300000,1986,M08,1986 Aug,66.1
LNU01300000,1986,M09,1986 Sep,65.3
LNU01300000,1986,M10,1986 Oct,65.5
LNU01300000,1986,M11,1986 Nov,65.4
LNU01300000,1986,M12,1986 Dec,65.0
LNU01300000,1987,M01,1987 Jan,64.7
LNU01300000,1987,M02,1987 Feb,64.8
LNU01300000,1987,M03,1987 Mar,65.0
LNU01300000,1987,M04,1987 Apr,64.9
LNU01300000,1987,M05,1987 May,65.6
LNU01300000,1987,M06,1987 Jun,66.3
LNU01300000,1987,M07,1987 Jul,66.8
LNU01300000,1987,M08,1987 Aug,66.5
LNU01300000,1987,M09,1987 Sep,65.5
LNU01300000,1987,M10,1987 Oct,65.9
LNU01300000,1987,M11,1987 Nov,65.7
LNU01300000,1987,M12,1987 Dec,65.5
LNU01300000,1988,M01,1988 Jan,65.1
LNU01300000,1988,M02,1988 Feb,65.2
LNU01300000,1988,M03,1988 Mar,65.2
LNU01300000,1988,M04,1988 Apr,65.3
LNU01300000,1988,M05,1988 May,65.5
LNU01300000,1988,M06,1988 Jun,66.7
LNU01300000,1988,M07,1988 Jul,67.1
LNU01300000,1988,M08,1988 Aug,66.8
LNU01300000,1988,M09,1988 Sep,65.9
LNU01300000,1988,M10,1988 Oct,66.1
LNU01300000,1988,M11,1988 Nov,66.2
LNU01300000,1988,M12,1988 Dec,65.9
LNU01300000,1989,M01,1989 Jan,65.8
LNU01300000,1989,M02,1989 Feb,65.6
LNU01300000,1989,M03,1989 Mar,65.7
LNU01300000,1989,M04,1989 Apr,65.9
LNU01300000,1989,M05,1989 May,66.2
LNU01300000,1989,M06,1989 Jun,67.4
LNU01300000,1989,M07,1989 Jul,67.7
LNU01300000,1989,M08,1989 Aug,67.2
LNU01300000,1989,M09,1989 Sep,66.3
LNU01300000,1989,M10,1989 Oct,66.6
LNU01300000,1989,M11,1989 Nov,66.7
LNU01300000,1989,M12,1989 Dec,66.3
LNU01300000,1990,M01,1990 Jan,66.0
LNU01300000,1990,M02,1990 Feb,66.0
LNU01300000,1990,M03,1990 Mar,66.2
LNU01300000,1990,M04,1990 Apr,66.1
LNU01300000,1990,M05,1990 May,66.5
LNU01300000,1990,M06,1990 Jun,67.4
LNU01300000,1990,M07,1990 Jul,67.7
LNU01300000,1990,M08,1990 Aug,67.1
LNU01300000,1990,M09,1990 Sep,66.4
LNU01300000,1990,M10,1990 Oct,66.5
LNU01300000,1990,M11,1990 Nov,66.3
LNU01300000,1990,M12,1990 Dec,66.1
LNU01300000,1991,M01,1991 Jan,65.5
LNU01300000,1991,M02,1991 Feb,65.7
LNU01300000,1991,M03,1991 Mar,65.9
LNU01300000,1991,M04,1991 Apr,66.0
LNU01300000,1991,M05,1991 May,66.0
LNU01300000,1991,M06,1991 Jun,67.2
LNU01300000,1991,M07,1991 Jul,67.3
LNU01300000,1991,M08,1991 Aug,66.6
LNU01300000,1991,M09,1991 Sep,66.1
LNU01300000,1991,M10,1991 Oct,66.1
LNU01300000,1991,M11,1991 Nov,66.0
LNU01300000,1991,M12,1991 Dec,65.8
LNU01300000,1992,M01,1992 Jan,65.7
LNU01300000,1992,M02,1992 Feb,65.8
LNU01300000,1992,M03,1992 Mar,66.0
LNU01300000,1992,M04,1992 Apr,66.0
LNU01300000,1992,M05,1992 May,66.4
LNU01300000,1992,M06,1992 Jun,67.6
LNU01300000,1992,M07,1992 Jul,67.9
LNU01300000,1992,M08,1992 Aug,67.2
LNU01300000,1992,M09,1992 Sep,66.3
LNU01300000,1992,M10,1992 Oct,66.2
LNU01300000,1992,M11,1992 Nov,66.2
LNU01300000,1992,M12,1992 Dec,66.1
LNU01300000,1993,M01,1993 Jan,65.6
LNU01300000,1993,M02,1993 Feb,65.8
LNU01300000,1993,M03,1993 Mar,65.8
LNU01300000,1993,M04,1993 Apr,65.6
LNU01300000,1993,M05,1993 May,66.3
LNU01300000,1993,M06,1993 Jun,67.3
LNU01300000,1993,M07,1993 Jul,67.5
LNU01300000,1993,M08,1993 Aug,67.0
LNU01300000,1993,M09,1993 Sep,66.1
LNU01300000,1993,M10,1993 Oct,66.4
LNU01300000,1993,M11,1993 Nov,66.3
LNU01300000,1993,M12,1993 Dec,66.2
LNU01300000,1994,M01,1994 Jan,66.0
LNU01300000,1994,M02,1994 Feb,66.2
LNU01300000,1994,M03,1994 Mar,66.1
LNU01300000,1994,M04,1994 Apr,66.0
LNU01300000,1994,M05,1994 May,66.5
LNU01300000,1994,M06,1994 Jun,67.2
LNU01300000,1994,M07,1994 Jul,67.5
LNU01300000,1994,M08,1994 Aug,67.2
LNU01300000,1994,M09,1994 Sep,66.5
LNU01300000,1994,M10,1994 Oct,66.8
LNU01300000,1994,M11,1994 Nov,66.7
LNU01300000,1994,M12,1994 Dec,66.5
LNU01300000,1995,M01,1995 Jan,66.1
LNU01300000,1995,M02,1995 Feb,66.2
LNU01300000,1995,M03,1995 Mar,66.4
LNU01300000,1995,M04,1995 Apr,66.4
LNU01300000,1995,M05,1995 May,66.4
LNU01300000,1995,M06,1995 Jun,67.2
LNU01300000,1995,M07,1995 Jul,67.7
LNU01300000,1995,M08,1995 Aug,67.1
LNU01300000,1995,M09,1995 Sep,66.5
LNU01300000,1995,M10,1995 Oct,66.7
LNU01300000,1995,M11,1995 Nov,66.5
LNU01300000,1995,M12,1995 Dec,66.2
LNU01300000,1996,M01,1996 Jan,65.8
LNU01300000,1996,M02,1996 Feb,66.1
LNU01300000,1996,M03,1996 Mar,66.4
LNU01300000,1996,M04,1996 Apr,66.2
LNU01300000,1996,M05,1996 May,66.7
LNU01300000,1996,M06,1996 Jun,67.4
LNU01300000,1996,M07,1996 Jul,67.9
LNU01300000,1996,M08,1996 Aug,67.2
LNU01300000,1996,M09,1996 Sep,66.8
LNU01300000,1996,M10,1996 Oct,67.1
LNU01300000,1996,M11,1996 Nov,67.0
LNU01300000,1996,M12,1996 Dec,66.7
LNU01300000,1997,M01,1997 Jan,66.4
LNU01300000,1997,M02,1997 Feb,66.5
LNU01300000,1997,M03,1997 Mar,66.9
LNU01300000,1997,M04,1997 Apr,66.7
LNU01300000,1997,M05,1997 May,67.0
LNU01300000,1997,M06,1997 Jun,67.8
LNU01300000,1997,M07,1997 Jul,68.1
LNU01300000,1997,M08,1997 Aug,67.6
LNU01300000,1997,M09,1997 Sep,67.0
LNU01300000,1997,M10,1997 Oct,67.1
LNU01300000,1997,M11,1997 Nov,67.1
LNU01300000,1997,M12,1997 Dec,67.0
LNU01300000,1998,M01,1998 Jan,66.6
LNU01300000,1998,M02,1998 Feb,66.7
LNU01300000,1998,M03,1998 Mar,67.0
LNU01300000,1998,M04,1998 Apr,66.6
LNU01300000,1998,M05,1998 May,67.0
LNU01300000,1998,M06,1998 Jun,67.7
LNU01300000,1998,M07,1998 Jul,67.9
LNU01300000,1998,M08,1998 Aug,67.3
LNU01300000,1998,M09,1998 Sep,67.0
LNU01300000,1998,M10,1998 Oct,67.1
LNU01300000,1998,M11,1998 Nov,67.1
LNU01300000,1998,M12,1998 Dec,67.0
LNU01300000,1999,M01,1999 Jan,66.7
LNU01300000,1999,M02,1999 Feb,66.8
LNU01300000,1999,M03,1999 Mar,66.9
LNU01300000,1999,M04,1999 Apr,66.7
LNU01300000,1999,M05,1999 May,67.0
LNU01300000,1999,M06,1999 Jun,67.7
LNU01300000,1999,M07,1999 Jul,67.9
LNU01300000,1999,M08,1999 Aug,67.3
LNU01300000,1999,M09,1999 Sep,66.8
LNU01300000,1999,M10,1999 Oct,67.0
LNU01300000,1999,M11,1999 Nov,67.0
LNU01300000,1999,M12,1999 Dec,67.0
LNU01300000,2000,M01,2000 Jan,66.8
LNU01300000,2000,M02,2000 Feb,67.0
LNU01300000,2000,M03,2000 Mar,67.1
LNU01300000,2000,M04,2000 Apr,67.0
LNU01300000,2000,M05,2000 May,67.0
LNU01300000,2000,M06,2000 Jun,67.7
LNU01300000,2000,M07,2000 Jul,67.6
LNU01300000,2000,M08,2000 Aug,67.2
LNU01300000,2000,M09,2000 Sep,66.7
LNU01300000,2000,M10,2000 Oct,66.9
LNU01300000,2000,M11,2000 Nov,66.9
LNU01300000,2000,M12,2000 Dec,67.0
LNU01300000,2001,M01,2001 Jan,66.8
LNU01300000,2001,M02,2001 Feb,66.8
LNU01300000,2001,M03,2001 Mar,67.0
LNU01300000,2001,M04,2001 Apr,66.7
